,density,material_id,unit_cell_formula
2824,11.707523979031421,mp-10194,"{'Lu': 1.0, 'Sb': 1.0, 'Pt': 1.0}"
2825,6.7726571951226076,mp-556735,"{'Rb': 16.0, 'Bi': 32.0, 'O': 56.0}"
2826,4.403425515421743,mp-3345,"{'Cu': 6.0, 'As': 2.0, 'S': 8.0}"
2827,5.133429393733927,mp-549720,"{'Nb': 2.0, 'I': 4.0, 'O': 2.0}"
2828,4.44509293333371,mp-6949,"{'In': 2.0, 'F': 6.0}"
2829,3.3852585655729546,mp-30031,"{'Ca': 1.0, 'I': 2.0}"
2830,3.1423391110375736,mp-18378,"{'K': 12.0, 'Al': 4.0, 'Te': 12.0}"
2831,2.123003358197054,mp-28302,"{'K': 4.0, 'Cd': 1.0, 'P': 2.0}"
2832,3.460529770865645,mp-27317,"{'Sb': 2.0, 'As': 2.0, 'F': 16.0}"
2833,8.812156720515746,mp-23543,"{'Hg': 10.0, 'Br': 4.0, 'O': 8.0}"
2834,4.935584427052898,mp-30282,"{'La': 4.0, 'I': 10.0}"
2835,2.6548289443411064,mp-1211757,"{'K': 16.0, 'Mn': 4.0, 'O': 16.0}"
2836,6.266352071100513,mp-1206230,"{'Rb': 2.0, 'Tl': 2.0, 'O': 2.0}"
2837,3.2364770719136415,mp-557257,"{'K': 1.0, 'V': 1.0, 'F': 3.0}"
2838,4.6576190431473705,mp-13947,"{'Rb': 2.0, 'Hf': 1.0, 'F': 6.0}"
2839,8.959959191758491,mp-1206717,"{'La': 1.0, 'Bi': 1.0, 'Pd': 1.0}"
2840,6.354772015068117,mp-13313,"{'Sc': 1.0, 'Tl': 1.0, 'Se': 2.0}"
2841,2.977479656357178,mp-561093,"{'Rb': 8.0, 'Cr': 8.0, 'O': 28.0}"
2842,5.276147211705713,mp-1204655,"{'Sr': 16.0, 'Sb': 16.0, 'Se': 48.0}"
2843,5.683330061503176,mp-581533,"{'Cs': 28.0, 'In': 16.0, 'Bi': 24.0}"
2844,4.719713189949751,mp-1205641,"{'Rb': 4.0, 'P': 4.0, 'Pt': 2.0}"
2845,2.371092535004474,mp-30022,"{'Eu': 2.0, 'Al': 4.0, 'Cl': 16.0}"
2846,2.2445182590446504,mp-14017,"{'K': 6.0, 'Sb': 2.0}"
2847,4.546920006726615,mp-29091,"{'Ti': 1.0, 'Cu': 4.0, 'S': 4.0}"
2848,3.7124036768797604,mp-9775,"{'Na': 3.0, 'Sr': 3.0, 'As': 3.0}"
2849,7.524500589697134,mp-7561,"{'Sr': 2.0, 'Pd': 6.0, 'O': 8.0}"
2850,2.7897050721152628,mp-553896,"{'K': 3.0, 'Mo': 1.0, 'F': 6.0}"
2851,2.8042234127351655,mp-541745,"{'Rb': 12.0, 'Nb': 8.0, 'S': 44.0}"
2852,7.384697720589387,mp-640889,"{'Tm': 4.0, 'Cu': 12.0, 'Te': 12.0}"
2853,3.970085136030032,mp-7104,"{'Cs': 1.0, 'Ca': 1.0, 'F': 3.0}"
2854,5.800896707796262,mp-1193757,"{'Ba': 4.0, 'Sm': 8.0, 'Se': 16.0}"
2855,2.58531622603302,mp-31040,"{'Nb': 2.0, 'Cl': 8.0}"
2856,6.026517476432737,mp-17410,"{'Cs': 4.0, 'Er': 12.0, 'Se': 20.0}"
2857,3.7443267609487796,mp-1013558,"{'Ca': 3.0, 'Bi': 1.0, 'P': 1.0}"
2858,5.260201708938949,mp-29993,"{'Ta': 2.0, 'Ag': 2.0, 'F': 12.0}"
2859,2.8870504494165585,mp-18139,"{'Na': 20.0, 'Si': 4.0, 'As': 12.0}"
2860,4.757577759763591,mp-9366,"{'Rb': 1.0, 'Ho': 1.0, 'S': 2.0}"
2861,2.778659097628999,mp-18217,"{'K': 12.0, 'Al': 4.0, 'Se': 12.0}"
2862,4.675971126324207,mp-7046,"{'Rb': 1.0, 'Dy': 1.0, 'S': 2.0}"
2863,3.7931468427198767,mp-17964,"{'Na': 8.0, 'Ge': 8.0, 'Se': 20.0}"
2864,5.020973496960285,mp-1207495,"{'Zr': 12.0, 'Ge': 2.0, 'I': 28.0}"
2865,2.707465315624343,mp-558482,"{'K': 17.0, 'Fe': 5.0, 'O': 16.0}"
2866,3.264040327164285,mp-37153,"{'Ag': 1.0, 'As': 1.0, 'F': 6.0}"
2867,3.189884141164245,mp-1210098,"{'Rb': 8.0, 'Ce': 4.0, 'Cl': 20.0}"
2868,2.7578878543617047,mp-1539330,"{'Ca': 1.0, 'Co': 1.0, 'F': 6.0}"
2869,2.709004488648613,mp-961685,"{'Na': 1.0, 'Ca': 1.0, 'As': 1.0}"
2870,2.8308794464645084,mp-14624,"{'K': 10.0, 'P': 4.0, 'Au': 2.0}"
2871,5.200506263440646,mp-561426,"{'Ba': 8.0, 'Cr': 4.0, 'O': 16.0}"
2872,4.209671555151104,mp-579058,"{'Cs': 8.0, 'Tc': 12.0, 'S': 26.0}"
2873,5.02216779811584,mp-504598,"{'Rb': 8.0, 'Pb': 4.0, 'O': 8.0}"
2874,1.9868426002092043,mp-756490,"{'Li': 12.0, 'Mn': 2.0, 'S': 8.0}"
2875,2.4549847382791863,mp-757,"{'Li': 6.0, 'As': 2.0}"
2876,6.718164131605505,mp-38916,"{'Y': 6.0, 'Pb': 8.0, 'F': 34.0}"
2877,4.608983790376646,mp-9900,"{'Ag': 4.0, 'Ge': 2.0, 'S': 6.0}"
2878,2.967751307317477,mp-1227150,"{'Ca': 4.0, 'As': 12.0, 'F': 60.0}"
2879,4.473437548245542,mp-13868,"{'Pd': 2.0, 'F': 8.0}"
2880,3.311934846793022,mp-540828,"{'Fe': 4.0, 'Cl': 4.0, 'O': 4.0}"
2881,5.443771322805946,mp-998427,"{'Ba': 4.0, 'Zr': 4.0, 'Se': 12.0}"
2882,3.2283437172411213,mp-7657,"{'K': 6.0, 'Si': 2.0, 'Te': 6.0}"
2883,4.057292240294311,mp-31039,"{'Rb': 12.0, 'Te': 4.0, 'O': 18.0}"
2884,6.996670267904316,mp-27352,"{'Sr': 4.0, 'Ag': 24.0, 'O': 16.0}"
2885,3.7558666192235037,mp-5838,"{'Ba': 8.0, 'Si': 4.0, 'S': 16.0}"
2886,4.037435658320482,mp-27133,"{'Bi': 8.0, 'P': 8.0, 'S': 32.0}"
2887,8.67342926879744,mp-1205446,"{'Hg': 32.0, 'Br': 12.0, 'O': 16.0}"
2888,7.982014074543605,mp-20205,"{'Yb': 8.0, 'Cu': 8.0, 'O': 20.0}"
2889,3.2227189959565288,mp-11006,"{'Ba': 4.0, 'P': 4.0, 'S': 12.0}"
2890,6.207142240294968,mp-1225120,"{'Er': 2.0, 'Cu': 6.0, 'S': 6.0}"
2891,3.3777550004810033,mp-1091363,"{'K': 2.0, 'Tc': 1.0, 'F': 6.0}"
2892,3.7470743565966957,mp-30299,"{'Rb': 4.0, 'As': 4.0, 'O': 8.0}"
2893,8.185268556440638,mp-1190898,"{'Bi': 7.0, 'O': 5.0, 'F': 11.0}"
2894,5.276986067837814,mp-1199798,"{'Cs': 24.0, 'Re': 24.0, 'S': 48.0}"
2895,5.602616469270187,mp-15792,"{'Li': 1.0, 'Gd': 1.0, 'Se': 2.0}"
2896,4.220145859228459,mp-1181942,"{'Eu': 8.0, 'Ga': 16.0, 'S': 32.0}"
2897,9.225223883770495,mp-31132,"{'Hg': 8.0, 'O': 2.0, 'F': 12.0}"
2898,5.054746716909164,mp-770463,"{'Cs': 12.0, 'Ga': 4.0, 'O': 12.0}"
2899,5.52731657547611,mp-1219835,"{'Rb': 8.0, 'Sn': 42.0, 'Hg': 4.0}"
2900,2.1837186059678793,mp-1147618,"{'K': 12.0, 'Zn': 2.0, 'S': 8.0}"
2901,4.107083964907858,mp-573358,"{'Cs': 4.0, 'B': 4.0, 'Se': 12.0}"
2902,4.6756402471753535,mp-16818,"{'Rb': 8.0, 'Cd': 12.0, 'Se': 16.0}"
2903,4.084972808709006,mp-1221310,"{'Na': 8.0, 'Sr': 12.0, 'As': 16.0}"
2904,5.37410495093269,mp-9263,"{'K': 1.0, 'Er': 1.0, 'Te': 2.0}"
2905,4.067263071853834,mp-29602,"{'K': 8.0, 'Zr': 4.0, 'Te': 12.0}"
2906,5.423727642543732,mp-28167,"{'Th': 6.0, 'Co': 1.0, 'Br': 15.0}"
2907,4.834386853493772,mp-9367,"{'Rb': 1.0, 'Er': 1.0, 'S': 2.0}"
2908,1.9531333480104296,mp-8267,"{'K': 2.0, 'P': 2.0, 'S': 6.0}"
2909,5.192292369338961,mp-1208021,"{'Tl': 2.0, 'S': 2.0, 'O': 8.0}"
2910,4.899503510116261,mp-14002,"{'Ba': 32.0, 'Ge': 8.0, 'As': 32.0}"
2911,2.8045523525901825,mp-20076,"{'K': 1.0, 'Cr': 1.0, 'F': 6.0}"
2912,6.263538756035688,mp-1193797,"{'Ba': 4.0, 'Dy': 8.0, 'Se': 16.0}"
2913,2.227112506394578,mp-1205449,"{'K': 12.0, 'Ti': 4.0, 'Cl': 24.0}"
2914,3.963945967336222,mp-561664,"{'Te': 4.0, 'F': 16.0}"
2915,6.9988700213293,mp-1181462,"{'Dy': 4.0, 'Ag': 4.0, 'Se': 8.0}"
2916,6.248554942455879,mp-1105637,"{'Eu': 6.0, 'Ga': 4.0, 'As': 8.0}"
2917,3.0270680222651745,mp-640341,"{'Mo': 12.0, 'S': 28.0, 'Cl': 16.0}"
2918,3.120798709320274,mp-22916,"{'Na': 1.0, 'Br': 1.0}"
2919,6.670740647922878,mp-17984,"{'Ag': 16.0, 'Sn': 2.0, 'Se': 12.0}"
2920,7.114758679476172,mp-38605,"{'Sn': 1.0, 'Bi': 2.0, 'Te': 4.0}"
2921,4.011727989975693,mp-571442,"{'Y': 2.0, 'I': 6.0}"
2922,4.384201256077431,mp-5587,"{'Ba': 8.0, 'Zn': 4.0, 'S': 12.0}"
2923,5.2750046176212235,mp-680048,"{'Rb': 4.0, 'W': 12.0, 'Br': 28.0}"
2924,4.220670619366928,mp-540771,"{'Ba': 4.0, 'Zr': 4.0, 'S': 12.0}"
2925,5.055378011240318,mp-29557,"{'Cu': 8.0, 'W': 24.0, 'Cl': 56.0}"
2926,3.0633328731236746,mp-673833,"{'Li': 14.0, 'V': 2.0, 'As': 8.0}"
2927,3.982126073099007,mp-28858,"{'Na': 16.0, 'Hg': 8.0, 'S': 16.0}"
2928,3.874840379353752,mp-23910,"{'Cr': 4.0, 'H': 4.0, 'O': 8.0}"
2929,3.205285045854789,mp-680329,"{'K': 48.0, 'As': 112.0}"
2930,2.88167516890764,mp-697025,"{'H': 8.0, 'I': 8.0}"
2931,3.5306546332964444,mp-1078834,"{'Li': 1.0, 'Ru': 1.0, 'F': 6.0}"
2932,5.9889525424505194,mp-555758,"{'Eu': 12.0, 'Fe': 20.0, 'O': 48.0}"
2933,2.483896030866817,mp-652663,"{'K': 4.0, 'Pt': 2.0, 'S': 30.0}"
2934,6.432189863482306,mp-1211682,"{'K': 4.0, 'Np': 8.0, 'F': 36.0}"
2935,3.5125149501940673,mp-14673,"{'F': 156.0, 'S': 16.0, 'Sb': 36.0}"
2936,5.3350129249216485,mp-999447,"{'Na': 1.0, 'Sm': 1.0, 'Te': 2.0}"
2937,4.329451076704873,mp-28851,"{'Na': 16.0, 'Cd': 12.0, 'Se': 20.0}"
2938,3.5006028862175023,mp-607436,"{'Re': 4.0, 'Cl': 12.0, 'O': 8.0}"
2939,2.4872469246496407,mp-1102961,"{'Al': 2.0, 'Cd': 2.0, 'Cl': 8.0}"
2940,5.169951548202897,mp-5072,"{'Rb': 2.0, 'Hg': 1.0, 'O': 2.0}"
2941,3.863443866603597,mp-541785,"{'Ge': 2.0, 'Pd': 2.0, 'S': 6.0}"
2942,1.7261840533509714,mp-27277,"{'P': 4.0, 'Cl': 12.0, 'O': 4.0}"
2943,7.260446091045637,mp-640885,"{'Er': 4.0, 'Cu': 12.0, 'Te': 12.0}"
2944,6.7163804887413,mp-999319,"{'Nd': 1.0, 'Tl': 1.0, 'Te': 2.0}"
2945,5.081926057492044,mp-505747,"{'Tl': 2.0, 'In': 10.0, 'S': 12.0}"
2946,2.586208708953628,mp-28069,"{'Ca': 3.0, 'As': 1.0, 'Cl': 3.0}"
2947,4.360236120589284,mp-7984,"{'K': 1.0, 'Os': 1.0, 'F': 6.0}"
2948,2.783891550323533,mp-1228670,"{'K': 76.0, 'Nb': 14.0, 'As': 48.0}"
2949,5.044123369071971,mp-867149,"{'Sr': 2.0, 'Cd': 1.0, 'Sn': 1.0}"
2950,5.258274949070105,mp-542120,"{'Ba': 8.0, 'Fe': 4.0, 'O': 16.0}"
2951,2.394381005826154,mp-707060,"{'Nb': 4.0, 'Cl': 16.0, 'F': 4.0}"
2952,3.4882143034147024,mp-1205511,"{'Rb': 4.0, 'Ni': 2.0, 'P': 4.0}"
2953,5.29350632222306,mp-16897,"{'Sr': 16.0, 'Sb': 24.0}"
2954,2.1365613677933917,mp-23309,"{'Sc': 2.0, 'Cl': 6.0}"
2955,3.279142100597218,mp-29388,"{'K': 8.0, 'Ge': 8.0, 'Se': 20.0}"
2956,5.881784890322674,mp-567710,"{'K': 4.0, 'Pr': 12.0, 'Te': 32.0}"
2957,11.205767475851676,mp-30457,"{'Lu': 1.0, 'Ni': 1.0, 'Bi': 1.0}"
2958,4.53829958406296,mp-530564,"{'As': 44.0, 'Mn': 4.0, 'Sr': 56.0}"
2959,4.366871846205076,mp-1209286,"{'Rb': 12.0, 'Cd': 2.0, 'O': 8.0}"
2960,3.4324569298327305,mp-5079,"{'K': 8.0, 'Sb': 8.0, 'F': 32.0}"
2961,7.821289821454455,mp-1115,"{'Pt': 1.0, 'Se': 2.0}"
2962,4.818375188692616,mp-10779,"{'Rb': 1.0, 'Nd': 1.0, 'Se': 2.0}"
2963,4.276229672620257,mp-30530,"{'Tl': 1.0, 'Cl': 1.0, 'O': 4.0}"
2964,5.306946167825338,mp-35388,"{'Li': 2.0, 'Sm': 2.0, 'Se': 4.0}"
2965,4.412898991807144,mp-10418,"{'Rb': 2.0, 'Sb': 2.0, 'O': 4.0}"
2966,5.092809890206406,mp-540830,"{'Os': 8.0, 'F': 40.0}"
2967,3.295813215512615,mp-680284,"{'Rb': 12.0, 'Ta': 8.0, 'S': 50.0}"
2968,3.135730852680322,mp-28903,"{'Zr': 12.0, 'Fe': 2.0, 'Cl': 28.0}"
2969,2.9875647308527955,mp-28437,"{'Ru': 8.0, 'Cl': 8.0, 'F': 64.0}"
2970,3.2189671843094194,mp-680246,"{'Cs': 8.0, 'Zr': 6.0, 'S': 28.0}"
2971,8.970179704918127,mp-706,"{'Hg': 2.0, 'F': 2.0}"
2972,3.5701955518489714,mp-581143,"{'Ru': 4.0, 'O': 4.0, 'F': 16.0}"
2973,3.3163003011561663,mp-570935,"{'Li': 2.0, 'I': 2.0}"
2974,3.258349053333635,mp-4648,"{'K': 4.0, 'Te': 4.0, 'F': 20.0}"
2975,4.400761114738107,mp-636675,"{'Ga': 8.0, 'I': 12.0}"
2976,3.2149545226022256,mp-27218,"{'Ge': 2.0, 'Br': 4.0, 'F': 20.0}"
2977,8.367357889130307,mp-19963,"{'Ti': 1.0, 'Fe': 2.0, 'Sn': 1.0}"
2978,4.288325627555932,mp-29372,"{'Cs': 16.0, 'Ga': 8.0, 'Sb': 16.0}"
2979,2.738094217519617,mp-1541531,"{'Ca': 1.0, 'Mn': 1.0, 'F': 6.0}"
2980,9.01569489377142,mp-1206843,"{'Lu': 1.0, 'H': 1.0, 'Se': 1.0}"
2981,7.535942851099401,mp-32633,"{'Dy': 24.0, 'Se': 44.0}"
2982,5.469055679443211,mp-1087532,"{'Cs': 2.0, 'Lu': 2.0, 'S': 4.0}"
2983,4.933313591447214,mp-9321,"{'Ba': 2.0, 'Hf': 1.0, 'S': 4.0}"
2984,5.484523088409546,mp-1203586,"{'Tb': 40.0, 'Rh': 8.0, 'Br': 72.0}"
2985,4.363769251502917,mp-28717,"{'Cu': 12.0, 'As': 8.0, 'S': 18.0}"
2986,10.62701044890881,mp-1213221,"{'Er': 6.0, 'Ge': 6.0, 'Rh': 12.0}"
2987,3.244563465311859,mp-13923,"{'Sn': 4.0, 'P': 4.0, 'S': 12.0}"
2988,5.807856049099866,mp-341,"{'Pb': 1.0, 'F': 4.0}"
2989,6.8625479827964755,mp-1192803,"{'Lu': 8.0, 'Pb': 4.0, 'S': 16.0}"
2990,3.138703542828353,mp-22976,"{'Rb': 4.0, 'Nb': 6.0, 'Cl': 18.0}"
2991,4.237719037712876,mp-569842,"{'Ba': 12.0, 'Si': 4.0, 'I': 8.0}"
2992,3.0888996824793695,mp-28398,"{'Na': 20.0, 'Mn': 12.0, 'F': 56.0}"
2993,4.927868015789076,mp-9036,"{'K': 1.0, 'Sm': 1.0, 'Te': 2.0}"
2994,3.276514205058891,mp-1205394,"{'K': 8.0, 'Sb': 4.0, 'F': 20.0}"
2995,6.638152969322489,mp-543045,"{'Tl': 4.0, 'C': 2.0, 'O': 6.0}"
2996,6.697837071667217,mp-1173369,"{'Pr': 4.0, 'Eu': 2.0, 'Se': 8.0}"
2997,6.4314602727703925,mp-1192805,"{'Ba': 4.0, 'Er': 8.0, 'Se': 16.0}"
2998,7.13266507622534,mp-12955,"{'Ho': 4.0, 'Ag': 4.0, 'Se': 8.0}"
2999,6.29553903654191,mp-29027,"{'Ta': 2.0, 'I': 4.0, 'O': 2.0}"
3000,2.8547205665989845,mp-680170,"{'Cs': 6.0, 'Ti': 6.0, 'S': 27.0}"
3001,7.657721754902118,mp-16096,"{'Tl': 2.0, 'Te': 6.0, 'Mo': 6.0}"
3002,3.8843535692470352,mp-18421,"{'Ba': 8.0, 'Ga': 8.0, 'S': 20.0}"
3003,3.6218556699774695,mp-7421,"{'K': 2.0, 'Zn': 2.0, 'As': 2.0}"
3004,8.271921447611735,mp-2833,"{'Ir': 8.0, 'S': 16.0}"
3005,3.207874081939129,mp-567228,"{'Na': 8.0, 'P': 4.0, 'Se': 12.0}"
3006,3.3692540419501564,mp-31237,"{'Cu': 2.0, 'As': 2.0, 'F': 14.0}"
3007,5.539938282193666,mp-570008,"{'Sr': 3.0, 'Bi': 1.0, 'N': 1.0}"
3008,4.225155689955625,mp-7198,"{'Sr': 4.0, 'P': 4.0, 'Se': 12.0}"
3009,4.587660938059625,mp-560553,"{'Ir': 4.0, 'F': 24.0}"
3010,8.482931000622179,mp-1095656,"{'Lu': 4.0, 'As': 4.0, 'Se': 4.0}"
3011,5.545244709364895,mp-1205336,"{'Ba': 4.0, 'Mn': 4.0, 'O': 12.0}"
3012,3.3730151954064507,mp-7979,"{'K': 2.0, 'Pd': 1.0, 'F': 6.0}"
3013,2.5950143503456,mp-1201162,"{'Te': 4.0, 'S': 28.0, 'Br': 8.0}"
3014,4.981197939451933,mp-1205627,"{'Nb': 2.0, 'Se': 4.0, 'I': 4.0}"
3015,2.842188571510808,mp-639662,"{'Cr': 4.0, 'F': 20.0}"
3016,4.804447888547536,mp-8405,"{'Li': 3.0, 'La': 1.0, 'Sb': 2.0}"
3017,6.781657532227622,mp-543039,"{'Te': 12.0, 'Pb': 12.0, 'O': 36.0}"
3018,5.576466639403404,mp-8708,"{'Mg': 2.0, 'Au': 4.0, 'F': 16.0}"
3019,7.340013468822858,mp-510293,"{'Pb': 6.0, 'Se': 2.0, 'O': 10.0}"
3020,5.613397226813134,mp-20694,"{'K': 4.0, 'Pb': 4.0, 'O': 6.0}"
3021,2.9823007798685524,mp-30931,"{'Na': 16.0, 'Si': 4.0, 'Se': 16.0}"
3022,3.6909927167967784,mp-555052,"{'F': 12.0, 'Mn': 1.0, 'Sb': 2.0}"
3023,2.105012928411777,mp-22904,"{'Ca': 2.0, 'Cl': 4.0}"
3024,3.0787418032735805,mp-560925,"{'Na': 10.0, 'Fe': 6.0, 'F': 28.0}"
3025,2.425900891910553,mp-541878,"{'K': 8.0, 'Ge': 8.0, 'S': 20.0}"
3026,5.119824807964176,mp-17470,"{'Ba': 12.0, 'Sn': 8.0, 'As': 16.0}"
3027,8.577704673802318,mp-1208455,"{'Tb': 16.0, 'Cd': 4.0, 'Ni': 4.0}"
3028,4.2691309588580015,mp-10163,"{'Na': 2.0, 'Al': 2.0, 'Te': 4.0}"
3029,3.1178753540427344,mp-1207560,"{'Zr': 12.0, 'Mn': 2.0, 'Cl': 28.0}"
3030,6.096141556753113,mp-12455,"{'Tm': 4.0, 'Cu': 4.0, 'S': 8.0}"
3031,3.7025052675963797,mp-29144,"{'K': 2.0, 'Te': 4.0, 'F': 18.0}"
3032,6.86800229952225,mp-30205,"{'Cr': 4.0, 'Bi': 12.0, 'O': 30.0}"
3033,2.8370035631929755,mp-1201758,"{'K': 16.0, 'Ge': 16.0}"
3034,5.577519084407495,mp-29689,"{'Nb': 6.0, 'Te': 2.0, 'I': 14.0}"
3035,9.11154049105873,mp-1190234,"{'Er': 16.0, 'In': 6.0, 'Co': 2.0}"
3036,4.327652619563903,mp-7824,"{'K': 2.0, 'Re': 1.0, 'F': 6.0}"
3037,2.3893699456929385,mp-696804,"{'Rb': 2.0, 'H': 2.0, 'S': 2.0}"
3038,3.2971459972223793,mvc-13940,"{'Mg': 1.0, 'Mo': 1.0, 'F': 6.0}"
3039,4.992177709657297,mp-28380,"{'Rb': 12.0, 'Tl': 4.0, 'O': 12.0}"
3040,4.728224743736314,mp-19851,"{'K': 2.0, 'In': 2.0, 'Te': 4.0}"
3041,3.4960581371876422,mp-28496,"{'K': 8.0, 'U': 4.0, 'Cl': 20.0}"
3042,10.246981289064164,mp-1185385,"{'Li': 1.0, 'Lu': 1.0, 'Tl': 2.0}"
3043,5.567857378021178,mp-999474,"{'Na': 1.0, 'Ho': 1.0, 'Se': 2.0}"
3044,5.793272210401877,mp-27716,"{'K': 2.0, 'Tl': 2.0, 'O': 2.0}"
3045,4.668174326629967,mp-558387,"{'Te': 4.0, 'O': 4.0, 'F': 8.0}"
3046,5.960161932794943,mp-1186069,"{'Na': 2.0, 'Mo': 6.0, 'Se': 6.0}"
3047,3.126822487637876,mp-1211516,"{'K': 4.0, 'Sm': 8.0, 'Cl': 28.0}"
3048,2.882363055209636,mp-5962,"{'Na': 2.0, 'Mg': 2.0, 'As': 2.0}"
3049,2.7666912120616534,mp-28696,"{'K': 12.0, 'Fe': 4.0, 'O': 16.0}"
3050,3.246150398633277,mp-1095289,"{'Li': 4.0, 'Ca': 4.0, 'As': 4.0}"
3051,2.4559304135323274,mp-1111421,"{'K': 3.0, 'Lu': 1.0, 'Cl': 6.0}"
3052,4.602513648321943,mp-1195247,"{'Hg': 4.0, 'As': 4.0, 'F': 28.0}"
3053,6.607972922299021,mp-1194337,"{'Sr': 4.0, 'Lu': 8.0, 'Se': 16.0}"
3054,3.8447750200454647,mp-22957,"{'Sr': 2.0, 'Cl': 2.0, 'F': 2.0}"
3055,4.576567615943272,mp-9365,"{'Rb': 1.0, 'Tb': 1.0, 'S': 2.0}"
3056,4.488788640892959,mp-27291,"{'Pa': 2.0, 'Cl': 8.0}"
3057,4.153629307407799,mp-3934,"{'Cu': 6.0, 'P': 2.0, 'S': 8.0}"
3058,2.389082423106877,mp-1539213,"{'Cr': 1.0, 'F': 6.0}"
3059,4.941197116592015,mp-7378,"{'Na': 4.0, 'Cd': 4.0, 'As': 4.0}"
3060,3.94021489121026,mp-29371,"{'Rb': 16.0, 'Ga': 8.0, 'Sb': 16.0}"
3061,2.7912348790256356,mp-1194520,"{'Rb': 16.0, 'Al': 8.0, 'S': 20.0}"
3062,4.3516265595159815,mp-1194667,"{'Ca': 42.0, 'Zn': 8.0, 'Sb': 36.0}"
3063,5.146157181488449,mp-1209499,"{'Rb': 4.0, 'Cd': 4.0, 'O': 6.0}"
3064,7.152629587246155,mp-684911,"{'Sm': 16.0, 'Te': 24.0}"
3065,2.3091197887764245,mp-14434,"{'K': 6.0, 'Ge': 2.0, 'S': 6.0}"
3066,5.632738035988255,mp-8584,"{'Na': 1.0, 'Er': 1.0, 'Se': 2.0}"
3067,5.1263113076780344,mp-1193603,"{'Pr': 8.0, 'Mg': 10.0, 'Ge': 12.0}"
3068,5.9739977270365205,mp-755177,"{'Eu': 2.0, 'Se': 2.0, 'O': 6.0}"
3069,1.5444092437969936,mp-23230,"{'P': 4.0, 'Cl': 12.0}"
3070,3.9312361442845316,mp-21781,"{'Sr': 8.0, 'In': 16.0, 'S': 32.0}"
3071,4.642505974612121,mp-18315,"{'Cs': 12.0, 'Si': 4.0, 'O': 14.0}"
3072,6.515388812623067,mp-29352,"{'Ba': 2.0, 'Pd': 1.0, 'O': 3.0}"
3073,4.957346414961774,mp-680539,"{'K': 22.0, 'In': 12.0, 'Bi': 18.0}"
3074,5.531823453075376,mp-554442,"{'Li': 4.0, 'Au': 4.0, 'F': 16.0}"
3075,2.8750530765563065,mvc-15834,"{'Ca': 1.0, 'Ni': 1.0, 'F': 6.0}"
3076,3.8830586339473516,mp-30096,"{'Be': 4.0, 'Te': 14.0, 'Cl': 12.0}"
3077,5.282204356359942,mp-1221979,"{'Mn': 1.0, 'In': 2.0, 'Te': 4.0}"
3078,5.883859425690527,mp-5858,"{'Cd': 1.0, 'Pt': 1.0, 'F': 6.0}"
3079,8.659975659396876,mp-753594,"{'Bi': 2.0, 'O': 2.0, 'F': 2.0}"
3080,3.8343036009007534,mp-13660,"{'Ca': 4.0, 'Sb': 2.0, 'O': 1.0}"
3081,5.1358370665792865,mp-1209215,"{'Sb': 24.0, 'I': 8.0, 'O': 32.0}"
3082,4.056059842686654,mp-1222492,"{'Li': 3.0, 'Er': 1.0, 'Br': 6.0}"
3083,7.113139432942457,mp-569393,"{'Gd': 1.0, 'Tl': 1.0, 'Se': 2.0}"
3084,8.56874985878238,mp-541193,"{'Hg': 28.0, 'Cl': 8.0, 'O': 12.0}"
3085,5.531882594394041,mp-13312,"{'Sc': 2.0, 'Tl': 2.0, 'S': 4.0}"
3086,2.704489239686554,mp-19252,"{'K': 2.0, 'Ni': 1.0, 'O': 2.0}"
3087,3.8925074763344973,mp-23205,"{'Mg': 1.0, 'I': 2.0}"
3088,8.47864005571746,mp-1201764,"{'Te': 4.0, 'Pb': 20.0, 'O': 32.0}"
3089,8.539411218156701,mp-29259,"{'Bi': 8.0, 'Pd': 4.0, 'O': 16.0}"
3090,7.087627241190868,mp-640333,"{'K': 49.0, 'Tl': 108.0}"
3091,5.996987854254793,mp-1225971,"{'Cs': 2.0, 'U': 4.0, 'F': 18.0}"
3092,4.86600826253452,mp-772788,"{'Ba': 8.0, 'Cu': 8.0, 'O': 20.0}"
3093,8.023652628270977,mp-2632,"{'Tl': 4.0, 'F': 12.0}"
3094,6.730183482079323,mp-1203743,"{'Cs': 4.0, 'Lu': 28.0, 'Se': 44.0}"
3095,5.64609365769655,mp-561017,"{'Cs': 8.0, 'Tl': 8.0, 'O': 1.0}"
3096,3.1332468021491637,mp-782047,"{'Ca': 18.0, 'La': 10.0, 'Cl': 66.0}"
3097,6.617905579147017,mp-22373,"{'Cr': 2.0, 'Pb': 4.0, 'O': 10.0}"
3098,3.0015795501567166,mp-15415,"{'K': 16.0, 'Ga': 8.0, 'As': 16.0}"
3099,4.845464785249627,mp-1079181,"{'Li': 1.0, 'Os': 1.0, 'F': 6.0}"
3100,3.8736535480854313,mp-505700,"{'K': 8.0, 'In': 8.0, 'Se': 16.0}"
3101,6.508715278628886,mp-865865,"{'Yb': 4.0, 'Er': 8.0, 'S': 16.0}"
3102,4.093235112859161,mp-980949,"{'W': 2.0, 'Cl': 8.0}"
3103,5.042965323811502,mp-28381,"{'Cs': 12.0, 'In': 4.0, 'O': 12.0}"
3104,4.13070290179809,mp-754596,"{'Rb': 2.0, 'Ga': 2.0, 'O': 4.0}"
