material_id,band_gap,density,unit_cell_formula
mp-540924,0.5118,5.026952707109515,"{'Nb': 4.0, 'Te': 4.0, 'I': 12.0}"
mp-570873,0.8167,4.497383607444868,"{'Nb': 2.0, 'Te': 8.0, 'I': 12.0}"
mp-29689,0.5139,5.577519084407495,"{'Nb': 6.0, 'Te': 2.0, 'I': 14.0}"
mp-28745,0.6361,5.903702329176132,"{'Nb': 8.0, 'Te': 24.0, 'I': 4.0}"
mp-651961,0.9773,5.394512246453023,"{'Nb': 8.0, 'Te': 34.0, 'I': 8.0}"
mp-505088,0.4869,5.529209961395539,"{'Nb': 8.0, 'Te': 32.0, 'I': 8.0}"
mp-1192748,0.4352,4.486211567818194,"{'Cs': 6.0, 'Nb': 4.0, 'I': 18.0}"
mp-1217418,0.1582,7.332314297062444,"{'Te': 8.0, 'Mo': 4.0, 'Ru': 2.0}"
mp-22061,0.2411,7.066124387361739,"{'In': 2.0, 'Te': 6.0, 'Mo': 6.0}"
mp-505260,1.178,4.6127601130264,"{'Te': 20.0, 'Mo': 6.0, 'I': 20.0}"
mp-16096,0.2123,7.657721754902118,"{'Tl': 2.0, 'Te': 6.0, 'Mo': 6.0}"
mp-569225,1.8469,5.191327840007774,"{'Mo': 24.0, 'Pb': 4.0, 'I': 56.0}"
mp-1206848,0.6981,4.498783958982692,"{'Cs': 2.0, 'Tc': 1.0, 'I': 6.0}"
mp-1198476,0.0053,8.378490522592285,"{'Ce': 8.0, 'Sn': 24.0, 'Ru': 8.0}"
mp-1102857,0.8016,8.571840360644522,"{'Sb': 4.0, 'Te': 4.0, 'Ru': 4.0}"
mp-31454,0.8956,11.288527526641358,"{'Ta': 1.0, 'Sb': 1.0, 'Ru': 1.0}"
mp-1189811,0.1053,8.077414120756778,"{'Ce': 1.0, 'Sb': 12.0, 'Ru': 4.0}"
mp-1192722,0.8648,5.390709228867241,"{'Te': 14.0, 'Ru': 2.0, 'I': 12.0}"
mp-29824,0.0521,5.618598652980742,"{'La': 6.0, 'Ru': 2.0, 'I': 6.0}"
mp-541771,0.479,7.398257647953587,"{'Bi': 8.0, 'Ru': 2.0, 'I': 4.0}"
mp-28746,0.0176,5.774876738304321,"{'Pr': 6.0, 'Ru': 2.0, 'I': 6.0}"
mp-1100408,1.1405,11.202498820875704,"{'Ta': 1.0, 'Sn': 1.0, 'Rh': 1.0}"
mp-1219458,0.5867,8.57967737573855,"{'Sb': 4.0, 'Te': 4.0, 'Rh': 4.0}"
mp-22249,0.0117,9.041498958391864,"{'Ce': 4.0, 'Sb': 4.0, 'Rh': 4.0}"
mp-10623,0.9939,9.955344079566684,"{'Th': 1.0, 'Sb': 1.0, 'Rh': 1.0}"
mp-1205361,1.2217,5.2537501745863375,"{'Te': 12.0, 'Rh': 2.0, 'I': 6.0}"
mp-1227426,0.2057,10.13408416362483,"{'Bi': 4.0, 'Te': 4.0, 'Rh': 4.0}"
mp-1190279,0.1778,5.762108086217278,"{'Tb': 7.0, 'Rh': 1.0, 'I': 12.0}"
mp-1198232,0.0212,11.054429550462867,"{'Nd': 16.0, 'Rh': 24.0, 'Pb': 76.0}"
mp-1199220,0.0286,11.041804166832724,"{'Eu': 6.0, 'Rh': 8.0, 'Pb': 26.0}"
mp-1209682,0.0567,7.105192342624831,"{'Pr': 16.0, 'Cd': 4.0, 'Pd': 4.0}"
mp-1209976,0.0997,7.393001594229688,"{'Nd': 16.0, 'Cd': 4.0, 'Pd': 4.0}"
mp-1208476,0.0146,8.614277623653036,"{'Tb': 16.0, 'Cd': 4.0, 'Pd': 4.0}"
mp-11869,0.0976,10.40380953973438,"{'Hf': 1.0, 'Sn': 1.0, 'Pd': 1.0}"
mp-21490,0.0241,8.597845747868478,"{'Ce': 4.0, 'Sn': 4.0, 'Pd': 4.0}"
mp-1078965,0.9606,4.891782934722485,"{'Cs': 4.0, 'Sb': 4.0, 'Pd': 2.0}"
mp-11836,0.2807,9.27544509149782,"{'Er': 1.0, 'Sb': 1.0, 'Pd': 1.0}"
mp-1080693,0.8429,5.982770599207036,"{'Cs': 4.0, 'Bi': 4.0, 'Pd': 2.0}"
mp-1206717,0.1237,8.959959191758491,"{'La': 1.0, 'Bi': 1.0, 'Pd': 1.0}"
mp-1008858,0.09,9.427722276773515,"{'Nd': 1.0, 'Bi': 1.0, 'Pd': 1.0}"
mp-1009543,0.1658,10.418726737940736,"{'Dy': 1.0, 'Bi': 1.0, 'Pd': 1.0}"
mp-1025377,2.005,4.945339935418756,"{'Cd': 1.0, 'Ag': 2.0, 'I': 4.0}"
mp-22386,0.065,5.649440189569195,"{'In': 2.0, 'Ag': 2.0, 'Te': 4.0}"
mp-569813,0.2942,5.499755749837344,"{'In': 5.0, 'Ag': 1.0, 'Te': 8.0}"
mp-1205316,0.0414,6.2158392934572095,"{'Ba': 2.0, 'Ag': 2.0, 'Sb': 2.0}"
mp-9206,0.0194,6.764513758912406,"{'Cs': 4.0, 'Ag': 20.0, 'Te': 12.0}"
mp-1213692,0.401,6.321478348215647,"{'Cs': 2.0, 'Ag': 6.0, 'Te': 4.0}"
mp-18501,1.3283,6.512595588350034,"{'Ba': 4.0, 'Ag': 8.0, 'Te': 8.0}"
mp-5710,0.1963,8.78032772640411,"{'Ag': 12.0, 'Te': 8.0, 'Au': 4.0}"
mp-650442,0.5374,8.302304980181729,"{'Tl': 12.0, 'Ag': 4.0, 'Te': 8.0}"
mp-5874,0.7222,8.353968527396926,"{'Tl': 4.0, 'Ag': 4.0, 'Te': 4.0}"
mp-3551,1.3156,7.162296393575951,"{'Tb': 2.0, 'Ag': 2.0, 'Te': 4.0}"
mp-4024,1.3114,7.277007716062002,"{'Dy': 2.0, 'Ag': 2.0, 'Te': 4.0}"
mp-12904,1.3134,7.370991467458962,"{'Ho': 2.0, 'Ag': 2.0, 'Te': 4.0}"
mp-12902,1.3114,7.457798998744779,"{'Er': 2.0, 'Ag': 2.0, 'Te': 4.0}"
mp-1078600,1.287,7.538512711654028,"{'Tm': 2.0, 'Ag': 2.0, 'Te': 4.0}"
mp-867311,0.1809,8.02154055901646,"{'Ac': 1.0, 'Ag': 1.0, 'Te': 2.0}"
mp-540881,2.6311,4.236468772572612,"{'Cs': 8.0, 'Ag': 4.0, 'I': 12.0}"
mp-23485,1.456,5.4567958127675285,"{'Ag': 2.0, 'Hg': 1.0, 'I': 4.0}"
mp-21374,1.2796,5.419348265795385,"{'Cd': 1.0, 'In': 2.0, 'Te': 4.0}"
mp-10063,0.0777,5.43626545738967,"{'Cd': 2.0, 'Sn': 2.0, 'Sb': 4.0}"
mp-29044,1.1297,5.315179821536961,"{'Cd': 32.0, 'Sb': 16.0, 'I': 24.0}"
mp-684034,0.7315,5.43349508591745,"{'Ba': 84.0, 'Cd': 16.0, 'Sb': 72.0}"
mp-9257,0.1036,7.266615665608318,"{'Yb': 1.0, 'Cd': 2.0, 'Sb': 2.0}"
mp-569106,0.161,7.868880392793823,"{'Yb': 4.0, 'Cd': 2.0, 'Sb': 4.0}"
mp-567386,1.5587,5.0624074289073775,"{'Cs': 4.0, 'Cd': 6.0, 'Te': 8.0}"
mp-1103539,2.8822,3.949129235448356,"{'Cs': 4.0, 'Cd': 2.0, 'I': 8.0}"
mp-28432,1.946,5.63408405462417,"{'Tl': 6.0, 'Cd': 4.0, 'I': 14.0}"
mp-1215155,0.3222,6.608020756745661,"{'Ba': 84.0, 'Cd': 16.0, 'Bi': 72.0}"
mp-1208468,0.0559,9.54612391159143,"{'Tb': 16.0, 'Cd': 4.0, 'Pt': 4.0}"
mp-1212919,0.0265,9.842151565545498,"{'Dy': 16.0, 'Cd': 4.0, 'Pt': 4.0}"
mp-1210803,0.0163,11.105230968254382,"{'Lu': 16.0, 'Cd': 4.0, 'Pt': 4.0}"
mp-568522,2.0166,5.041193925460919,"{'In': 12.0, 'Sn': 4.0, 'I': 20.0}"
mp-21835,0.7883,4.927050752669266,"{'Cs': 16.0, 'In': 16.0, 'Sb': 24.0}"
mp-1195424,0.4508,5.404144626825615,"{'Ba': 20.0, 'In': 16.0, 'Sb': 24.0}"
mp-570504,0.6693,8.292856476970798,"{'Yb': 22.0, 'In': 2.0, 'Sb': 18.0}"
mp-680058,1.7338,4.255836797599787,"{'In': 8.0, 'Te': 8.0, 'I': 56.0}"
mp-29234,1.7076,4.690692568737301,"{'In': 4.0, 'Te': 4.0, 'I': 4.0}"
mp-616327,1.1367,5.290501049211069,"{'In': 12.0, 'Te': 12.0, 'I': 4.0}"
mp-1199743,1.3522,4.490201382893454,"{'Cs': 8.0, 'In': 8.0, 'Te': 16.0}"
mp-21183,0.9664,5.244643589678542,"{'Ba': 2.0, 'In': 4.0, 'Te': 8.0}"
mp-19765,1.0161,5.971593801823707,"{'In': 2.0, 'Hg': 1.0, 'Te': 4.0}"
mp-22791,0.6499,6.877458588185832,"{'Tl': 2.0, 'In': 2.0, 'Te': 4.0}"
mp-1224649,0.9293,5.493159793978867,"{'In': 12.0, 'Te': 20.0, 'Pb': 2.0}"
mp-867112,0.8495,7.473210648870464,"{'Ac': 1.0, 'In': 1.0, 'Te': 2.0}"
mp-607987,2.2731,3.7793075202161663,"{'Cs': 4.0, 'In': 4.0, 'I': 16.0}"
mp-581533,0.3083,5.683330061503176,"{'Cs': 28.0, 'In': 16.0, 'Bi': 24.0}"
mp-27947,0.2842,6.146180766792538,"{'Sn': 1.0, 'Sb': 2.0, 'Te': 4.0}"
mp-505014,1.1412,4.2971423953074295,"{'Cs': 8.0, 'Sn': 4.0, 'Te': 14.0}"
mp-28877,0.6679,4.8558858382036,"{'Cs': 8.0, 'Sn': 4.0, 'Te': 16.0}"
mp-1193021,1.4099,4.299988153738161,"{'Cs': 12.0, 'Sn': 4.0, 'Te': 12.0}"
mp-5142,0.396,8.77032898104889,"{'Sn': 12.0, 'Te': 12.0, 'Ir': 8.0}"
mp-1218898,0.1042,10.205883277218287,"{'Sn': 4.0, 'Te': 4.0, 'Pt': 4.0}"
mp-38605,0.455,7.114758679476172,"{'Sn': 1.0, 'Bi': 2.0, 'Te': 4.0}"
mp-27381,2.0701,4.449103949605024,"{'Cs': 4.0, 'Sn': 4.0, 'I': 12.0}"
mp-27636,0.3808,4.333491241485431,"{'Cs': 2.0, 'Sn': 1.0, 'I': 6.0}"
mp-1205533,1.6359,5.550129465083955,"{'Tl': 2.0, 'Sn': 2.0, 'I': 6.0}"
mp-1207914,0.0341,5.1089992359413845,"{'U': 2.0, 'Sn': 2.0, 'I': 12.0}"
mp-1226308,0.2411,5.777424889908145,"{'Cs': 8.0, 'Sn': 42.0, 'Hg': 4.0}"
mp-867912,0.0994,6.384051920448416,"{'Ba': 2.0, 'Sn': 1.0, 'Hg': 1.0}"
mp-1213142,0.1086,9.490901823369365,"{'Eu': 6.0, 'Sn': 26.0, 'Ir': 8.0}"
mp-19886,0.8812,11.428092368429947,"{'Th': 1.0, 'Sn': 1.0, 'Pt': 1.0}"
mp-13305,0.0664,9.683673003773642,"{'Sm': 1.0, 'Sn': 1.0, 'Au': 1.0}"
mp-30390,0.0249,10.527027925263454,"{'Ho': 1.0, 'Sn': 1.0, 'Au': 1.0}"
mp-5640,0.0089,10.64624031100177,"{'Er': 1.0, 'Sn': 1.0, 'Au': 1.0}"
mp-864789,0.027,10.122955812315473,"{'Yb': 2.0, 'Sn': 1.0, 'Hg': 1.0}"
mp-18291,0.376,5.795653649103471,"{'Ba': 8.0, 'Sb': 8.0, 'Te': 24.0}"
mp-1103213,0.9809,10.666650570031258,"{'Sb': 4.0, 'Te': 4.0, 'Os': 4.0}"
mp-1102430,0.9669,10.729746787991155,"{'Sb': 4.0, 'Te': 4.0, 'Ir': 4.0}"
mp-4573,0.1323,6.961636047726495,"{'Tl': 1.0, 'Sb': 1.0, 'Te': 2.0}"
mp-34292,0.631,8.360618743519266,"{'Tl': 9.0, 'Sb': 1.0, 'Te': 6.0}"
mp-23029,1.8674,4.285005322898856,"{'Cs': 6.0, 'Sb': 4.0, 'I': 18.0}"
mp-1214632,1.4021,4.186607864318533,"{'Ba': 12.0, 'Sb': 4.0, 'I': 12.0}"
mp-29043,0.7152,7.040272034448397,"{'Hg': 32.0, 'Sb': 16.0, 'I': 24.0}"
mp-1080614,0.9646,5.525669474481838,"{'Cs': 4.0, 'Sb': 4.0, 'Pt': 2.0}"
mp-862631,0.621,6.8306122839255625,"{'Ba': 2.0, 'Sb': 1.0, 'Au': 1.0}"
mp-568895,0.0895,7.85863720798812,"{'Ba': 2.0, 'Sb': 2.0, 'Au': 2.0}"
mp-1190030,0.6031,9.219643189355931,"{'La': 6.0, 'Sb': 8.0, 'Au': 6.0}"
mp-1105726,0.0109,9.43859281139022,"{'Ce': 1.0, 'Sb': 12.0, 'Os': 4.0}"
mp-1101808,0.008,11.344112843280884,"{'Ce': 4.0, 'Sb': 4.0, 'Ir': 4.0}"
mp-1188608,0.2743,10.293420319617743,"{'Ce': 6.0, 'Sb': 8.0, 'Pt': 6.0}"
mp-16313,0.0968,10.824538586050778,"{'Tb': 1.0, 'Sb': 1.0, 'Pt': 1.0}"
mp-16327,0.0493,10.99781907444004,"{'Dy': 1.0, 'Sb': 1.0, 'Pt': 1.0}"
mp-16376,0.326,11.149208386251823,"{'Ho': 1.0, 'Sb': 1.0, 'Pt': 1.0}"
mp-16329,0.287,11.279319424942676,"{'Er': 1.0, 'Sb': 1.0, 'Pt': 1.0}"
mp-16314,0.2443,11.41446053507871,"{'Tm': 1.0, 'Sb': 1.0, 'Pt': 1.0}"
mp-1210524,0.0695,11.857621355882198,"{'Lu': 10.0, 'Sb': 2.0, 'Pt': 4.0}"
mp-10194,0.1807,11.70752397903142,"{'Lu': 1.0, 'Sb': 1.0, 'Pt': 1.0}"
mp-1188604,0.0043,12.763459870379071,"{'U': 6.0, 'Sb': 8.0, 'Pt': 6.0}"
mp-861503,0.5229,9.510249458157183,"{'Pr': 6.0, 'Sb': 8.0, 'Au': 6.0}"
mp-979979,0.5328,9.975613782815053,"{'Sm': 6.0, 'Sb': 8.0, 'Au': 6.0}"
mp-1188599,0.5484,10.277567018322674,"{'Gd': 6.0, 'Sb': 8.0, 'Au': 6.0}"
mp-984350,0.5673,10.612500494593757,"{'Dy': 6.0, 'Sb': 8.0, 'Au': 6.0}"
mp-1106363,0.5576,10.747192834001186,"{'Ho': 6.0, 'Sb': 8.0, 'Au': 6.0}"
mp-1105695,0.6246,10.78490120046718,"{'Er': 6.0, 'Sb': 8.0, 'Au': 6.0}"
mp-1188981,0.5948,10.895424377820476,"{'Tm': 6.0, 'Sb': 8.0, 'Au': 6.0}"
mp-864783,0.1116,10.708962071582572,"{'Yb': 2.0, 'Sb': 1.0, 'Au': 1.0}"
mp-1189199,0.6132,11.109540463114476,"{'Lu': 6.0, 'Sb': 8.0, 'Au': 6.0}"
mp-1100896,0.1551,8.029012430695865,"{'Yb': 12.0, 'Gd': 4.0, 'Sb': 12.0}"
mp-1215840,0.4697,8.340480514323417,"{'Yb': 6.0, 'Dy': 2.0, 'Sb': 6.0}"
mp-540957,1.5571,4.366848880357585,"{'Cs': 2.0, 'Te': 1.0, 'I': 6.0}"
mp-28691,0.7239,6.235201564823456,"{'Ta': 2.0, 'Te': 8.0, 'I': 2.0}"
mp-28464,0.9006,5.866164251051278,"{'Re': 6.0, 'Te': 14.0, 'I': 14.0}"
mp-1188875,1.159,5.58997024522537,"{'Te': 12.0, 'Ir': 2.0, 'I': 6.0}"
mp-27741,1.0922,6.725409382934579,"{'Te': 4.0, 'Au': 4.0, 'I': 4.0}"
mp-28579,1.3764,6.712235158432264,"{'Hg': 12.0, 'Te': 8.0, 'I': 8.0}"
mp-31077,1.709,5.427899985811084,"{'Tl': 4.0, 'Te': 2.0, 'I': 12.0}"
mp-22965,1.3295,6.151015975481926,"{'Bi': 1.0, 'Te': 1.0, 'I': 1.0}"
mp-542180,1.0952,5.65866037120086,"{'Th': 2.0, 'Te': 4.0, 'I': 4.0}"
mp-573755,1.2977,5.898250068587453,"{'Cs': 2.0, 'Te': 2.0, 'Au': 2.0}"
mp-1185537,1.8575,5.231957769473359,"{'Cs': 2.0, 'Hg': 1.0, 'Te': 1.0}"
mp-672338,0.3834,6.841121411042868,"{'Cs': 4.0, 'Bi': 16.0, 'Te': 24.0}"
mp-11742,1.3573,5.1981359405691965,"{'Cs': 1.0, 'Nd': 1.0, 'Te': 2.0}"
mp-1226825,0.8623,5.463008701967834,"{'Cs': 6.0, 'Sm': 14.0, 'Te': 24.0}"
mp-1104966,0.0366,5.79878493625601,"{'Cs': 2.0, 'Gd': 2.0, 'Te': 8.0}"
mp-1226739,0.8425,5.753298276762311,"{'Cs': 6.0, 'Tb': 14.0, 'Te': 24.0}"
mp-18505,0.8434,6.065526929286335,"{'Cs': 4.0, 'Ho': 12.0, 'Te': 20.0}"
mp-1201357,0.9726,6.280653592026509,"{'Cs': 3.0, 'Tm': 11.0, 'Te': 18.0}"
mp-867341,1.0364,6.763500031611704,"{'Cs': 1.0, 'Ac': 1.0, 'Te': 2.0}"
mp-1197456,0.0423,6.0675668083482925,"{'Cs': 8.0, 'U': 8.0, 'Te': 48.0}"
mp-17786,0.8572,5.987768971643431,"{'Ba': 4.0, 'Sm': 8.0, 'Te': 16.0}"
mp-1182773,0.7947,6.187916774206912,"{'Ba': 4.0, 'Gd': 8.0, 'Te': 16.0}"
mp-17153,0.7874,6.284706065606125,"{'Ba': 4.0, 'Tb': 8.0, 'Te': 16.0}"
mp-17927,0.7873,6.382715455454888,"{'Ba': 4.0, 'Dy': 8.0, 'Te': 16.0}"
mp-17273,0.7814,6.463370869086589,"{'Ba': 4.0, 'Ho': 8.0, 'Te': 16.0}"
mp-17928,0.7855,6.54312101890983,"{'Ba': 4.0, 'Er': 8.0, 'Te': 16.0}"
mp-18196,0.7844,6.615996437705027,"{'Ba': 4.0, 'Tm': 8.0, 'Te': 16.0}"
mp-1192634,0.7861,6.773048904554221,"{'Ba': 4.0, 'Lu': 8.0, 'Te': 16.0}"
mp-1194611,0.0502,6.737893823805599,"{'Ba': 4.0, 'U': 4.0, 'Te': 24.0}"
mp-1223306,0.8189,8.152134734378961,"{'La': 1.0, 'Tl': 9.0, 'Te': 6.0}"
mp-35907,1.0813,6.860081859136832,"{'La': 5.0, 'Tl': 1.0, 'Te': 8.0}"
mp-984696,1.1625,8.08066500122917,"{'Hf': 3.0, 'Tl': 12.0, 'Te': 12.0}"
mp-1227372,0.4737,12.117004656217258,"{'Bi': 4.0, 'Te': 4.0, 'Ir': 4.0}"
mp-9251,0.11,9.499054995930504,"{'Tl': 2.0, 'Te': 6.0, 'Pt': 4.0}"
mp-20740,0.4708,8.561994464203837,"{'Tl': 8.0, 'Te': 6.0, 'Pb': 2.0}"
mp-27438,0.4149,7.591849870135141,"{'Tl': 1.0, 'Bi': 1.0, 'Te': 2.0}"
mp-34361,0.6401,8.582264420679381,"{'Tl': 9.0, 'Bi': 1.0, 'Te': 6.0}"
mp-999288,0.8694,6.599351647260945,"{'Pr': 1.0, 'Tl': 1.0, 'Te': 2.0}"
mp-999319,0.8556,6.7163804887413,"{'Nd': 1.0, 'Tl': 1.0, 'Te': 2.0}"
mp-862968,0.1401,8.078911011455304,"{'Pm': 1.0, 'Tl': 1.0, 'Te': 2.0}"
mp-999132,0.8335,6.929277338212523,"{'Sm': 1.0, 'Tl': 1.0, 'Te': 2.0}"
mp-1065609,0.0746,7.101931052910508,"{'Gd': 1.0, 'Tl': 1.0, 'Te': 2.0}"
mp-999121,0.8322,7.226611399952816,"{'Tb': 1.0, 'Tl': 1.0, 'Te': 2.0}"
mp-1007908,0.8362,7.317320751453447,"{'Dy': 1.0, 'Tl': 1.0, 'Te': 2.0}"
mp-1007663,0.8377,7.401355495811659,"{'Ho': 1.0, 'Tl': 1.0, 'Te': 2.0}"
mp-1007907,0.8317,7.440629391241758,"{'Er': 1.0, 'Tl': 1.0, 'Te': 2.0}"
mp-1008561,0.8371,7.51663109373184,"{'Tm': 1.0, 'Tl': 1.0, 'Te': 2.0}"
mp-1017508,0.818,7.712942760056126,"{'Lu': 1.0, 'Tl': 1.0, 'Te': 2.0}"
mp-865028,0.9108,8.439522227806266,"{'Ac': 1.0, 'Tl': 1.0, 'Te': 2.0}"
mp-676250,0.515,7.526713326881914,"{'Bi': 2.0, 'Te': 4.0, 'Pb': 1.0}"
mp-23005,0.5998,7.517304167376888,"{'Bi': 4.0, 'Te': 7.0, 'Pb': 1.0}"
mp-1096925,3.6292,4.046034247533735,"{'Cs': 4.0, 'Ba': 4.0, 'I': 12.0}"
mp-1188821,3.0567,4.058849059027553,"{'Cs': 6.0, 'La': 2.0, 'I': 12.0}"
mp-29398,2.2117,4.629361711677478,"{'Cs': 2.0, 'Hf': 1.0, 'I': 6.0}"
mp-606510,1.1834,4.820912960899452,"{'Cs': 2.0, 'Ta': 2.0, 'I': 12.0}"
mp-23060,0.902,5.019904235147925,"{'Cs': 2.0, 'Pt': 1.0, 'I': 6.0}"
mp-28453,0.9509,5.272797428467447,"{'Cs': 2.0, 'Au': 2.0, 'I': 6.0}"
mp-28421,2.0411,4.349558820200799,"{'Cs': 4.0, 'Hg': 2.0, 'I': 8.0}"
mp-540574,1.9987,4.696030007239926,"{'Cs': 2.0, 'Hg': 3.0, 'I': 8.0}"
mp-540839,2.5222,4.983584807356961,"{'Cs': 4.0, 'Pb': 4.0, 'I': 12.0}"
mp-1238804,3.4095,4.171106249454756,"{'Cs': 8.0, 'Pb': 2.0, 'I': 12.0}"
mp-669458,2.3629,4.555602069914749,"{'Cs': 6.0, 'Bi': 4.0, 'I': 18.0}"
mp-29613,1.1866,5.179492162574642,"{'Cs': 4.0, 'Eu': 8.0, 'I': 20.0}"
mp-1194135,2.8905,4.363451362117658,"{'Cs': 6.0, 'Er': 4.0, 'I': 18.0}"
mp-669308,2.8922,4.498973827410834,"{'Cs': 6.0, 'Tm': 4.0, 'I': 18.0}"
mp-1185576,3.8114,4.885291066807383,"{'Cs': 4.0, 'Yb': 4.0, 'I': 12.0}"
mp-30111,0.1953,5.091367095969026,"{'Ba': 2.0, 'La': 2.0, 'I': 8.0}"
mp-570423,1.0197,5.106296133133692,"{'Ba': 12.0, 'Pr': 6.0, 'I': 38.0}"
mp-574430,0.2435,4.112824798106604,"{'Ba': 2.0, 'U': 2.0, 'I': 12.0}"
mp-570779,0.1947,6.281409634328707,"{'Pr': 6.0, 'Os': 2.0, 'I': 6.0}"
mp-1203152,0.036,6.6853930562931385,"{'Lu': 20.0, 'Os': 5.0, 'I': 24.0}"
mp-680182,0.5545,9.103738281701874,"{'Bi': 72.0, 'Ir': 16.0, 'I': 24.0}"
mp-1105808,0.3925,6.178896113705262,"{'Er': 7.0, 'Ir': 1.0, 'I': 12.0}"
mp-1208181,0.5823,6.406998857133451,"{'Tl': 4.0, 'Pt': 2.0, 'I': 12.0}"
mp-1205326,0.1021,6.109694464706378,"{'Tb': 7.0, 'Pt': 1.0, 'I': 12.0}"
mp-1188549,0.092,6.230453255285781,"{'Ho': 7.0, 'Pt': 1.0, 'I': 12.0}"
mp-1183951,0.706,6.282842801459707,"{'Cs': 6.0, 'Pb': 8.0, 'Au': 2.0}"
mp-862947,0.4254,7.562824220546571,"{'Ba': 2.0, 'Bi': 1.0, 'Au': 1.0}"
mp-1018136,0.1678,10.655765226040756,"{'La': 1.0, 'Bi': 1.0, 'Pt': 1.0}"
mp-1105333,0.4735,10.735529412289276,"{'La': 6.0, 'Bi': 8.0, 'Au': 6.0}"
mp-1105392,0.2124,12.00894796486293,"{'Ce': 6.0, 'Bi': 8.0, 'Pt': 6.0}"
mp-1105252,0.4241,10.997544570618103,"{'Pr': 6.0, 'Bi': 8.0, 'Au': 6.0}"
mp-1105400,0.4314,11.157830187472207,"{'Nd': 6.0, 'Bi': 8.0, 'Au': 6.0}"
mp-1105248,0.4495,11.51254442519201,"{'Sm': 6.0, 'Bi': 8.0, 'Au': 6.0}"
mp-865800,0.0905,11.613116671412424,"{'Yb': 2.0, 'Bi': 1.0, 'Au': 1.0}"
mp-614013,1.2661,4.226897498662958,"{'Cs': 1.0, 'Sn': 1.0, 'I': 3.0}"
mp-1069538,2.8567,4.535852458397697,"{'Cs': 1.0, 'Pb': 1.0, 'I': 3.0}"
mp-600089,3.1527,4.419040946876881,"{'Cs': 1.0, 'Pb': 1.0, 'Br': 3.0}"
mp-830,1.9046,5.921365293060229,"{'Ga': 1.0, 'N': 1.0}"
mp-1016928,2.5702,3.79871770962978,"{'Mg': 1.0, 'Si': 1.0, 'O': 3.0}"
mp-1700,3.4683,3.1928815143875897,"{'Al': 1.0, 'N': 1.0}"
mp-1778,6.9752,2.970748840385008,"{'Be': 1.0, 'O': 1.0}"
mp-1639,4.6482,3.4576935621325986,"{'B': 1.0, 'N': 1.0}"
mp-10044,1.2522,5.087631340714321,"{'B': 1.0, 'As': 1.0}"
mp-997618,1.0137,5.974007196039766,"{'B': 1.0, 'Sb': 1.0}"
mp-66,4.3387,3.4958233725910053,{'C': 2.0}
mp-8062,1.5936,3.170449665845912,"{'Si': 1.0, 'C': 1.0}"
mp-1002164,1.8486,5.760897100254253,"{'Ge': 1.0, 'C': 1.0}"
mp-5229,1.8274,4.962107641877822,"{'Sr': 1.0, 'Ti': 1.0, 'O': 3.0}"
mp-1017439,2.4638,5.371420069070963,"{'Sr': 1.0, 'Si': 1.0, 'O': 3.0}"
mp-2998,1.7252,5.891749389677846,"{'Ba': 1.0, 'Ti': 1.0, 'O': 3.0}"
mp-10250,6.5716,5.020979880537225,"{'Ba': 1.0, 'Li': 1.0, 'F': 3.0}"
mp-8397,6.4758,4.081815100707497,"{'Cs': 1.0, 'Sr': 1.0, 'F': 3.0}"
mp-10695,2.3504,3.998930215663607,"{'Zn': 1.0, 'S': 1.0}"
mp-961663,0.6743,6.429621464566165,"{'Sr': 1.0, 'Te': 1.0, 'Pd': 1.0}"
mp-13308,0.2175,10.410046756457234,"{'Ho': 1.0, 'Ge': 1.0, 'Au': 1.0}"
mp-961646,0.56,10.340592685015348,"{'Ti': 1.0, 'Te': 1.0, 'Os': 1.0}"
mp-961649,1.1967,7.947743287241926,"{'Zr': 1.0, 'Fe': 1.0, 'Te': 1.0}"
mp-961653,0.1954,10.420507368180225,"{'Fe': 1.0, 'Si': 1.0, 'W': 1.0}"
mp-961657,0.6061,5.571295655496066,"{'Y': 1.0, 'Ni': 1.0, 'P': 1.0}"
mp-961659,0.439,5.951367128283562,"{'Ti': 1.0, 'Si': 1.0, 'Pd': 1.0}"
mp-961660,0.9965,6.838010756002084,"{'Ti': 1.0, 'Fe': 1.0, 'Se': 1.0}"
mp-961661,0.348,6.559243715716086,"{'Zr': 1.0, 'Si': 1.0, 'Pd': 1.0}"
mp-961665,0.0777,3.395852186750268,"{'Mg': 1.0, 'Sc': 1.0, 'Ga': 1.0}"
mp-961675,0.7107,4.894902714663926,"{'Sc': 1.0, 'Ni': 1.0, 'P': 1.0}"
mp-961678,0.8694,6.845131526473821,"{'Sc': 1.0, 'Co': 1.0, 'Te': 1.0}"
mp-961684,1.8116,2.7151813314292905,"{'Li': 1.0, 'Ca': 1.0, 'As': 1.0}"
mp-961697,0.3209,8.381543074343359,"{'Sc': 1.0, 'Ge': 1.0, 'Au': 1.0}"
mp-961698,1.2061,3.644679972923536,"{'Li': 1.0, 'Zn': 1.0, 'P': 1.0}"
mp-961706,0.9701,8.767714392293598,"{'Ti': 1.0, 'Si': 1.0, 'Pt': 1.0}"
mp-961711,1.368,9.010956815694524,"{'Zr': 1.0, 'Si': 1.0, 'Pt': 1.0}"
mp-961774,0.5455,4.349117114378104,"{'Ba': 1.0, 'Na': 1.0, 'Sb': 1.0}"
